Date|Time|Symbol|Strike|Call_Put|Expiration|Alert_Type|Side|Vol|OI|Vol_OI_Ratio|Premium|OTM_Pct|Bid_Ask_Pct|Avg_Fill|Multileg_Vol
2026-02-18|09:23:48|NBIS|102.0|CALL|2/27/2026|Hot Contract|Ask|4|300|2.93|500K||27/71|5.69|4%
2026-02-18|09:32:47|PG|155.0|PUT|2/20/2026|Interval (5 min)|Ask|0|1245|2.03|212K|1%|4/95|0.84|0%
2026-02-18|09:32:48|PG|155.0|PUT|2/20/2026|Hot Contract|Ask|0|1245|2.63|269K|1%|6/91|0.82|0%
2026-02-18|09:40:05|SNDK|860.0|CALL|6/18/2026|Hot Contract|Ask|0|11|45.64|3.47M|41%|0/100|69.20|0%
2026-02-18|09:40:30|WMT|120.0|PUT|3/6/2026|Interval (5 min)|Ask|0|537|2.55|232K|6%|0/100|1.70|0%
2026-02-18|09:43:00|SHOP|135.0|CALL|2/27/2026|Interval (5 min)|Ask|0|278|10.36|279K|10%|0/100|0.97|0%
2026-02-18|09:43:03|SHOP|135.0|CALL|2/27/2026|Hot Contract|Ask|0|278|10.60|284K|10%|1/99|0.96|0%
2026-02-18|09:45:58|WDC|450.0|CALL|6/18/2026|Hot Contract|Ask|0|37|23.46|1.76M|48%|1/99|20.30|0%
2026-02-18|09:50:00|DASH|175.0|CALL|2/27/2026|Hot Contract|Ask|1|74|7.28|544K|1%|4/96|10.08|1%
2026-02-18|09:57:03|CRWV|105.0|CALL|5/15/2026|Hot Contract|Ask|0|319|2.00|1.01M|9%|18/81|15.90|0%
2026-02-18|10:03:07|ETSY|50.0|CALL|9/18/2026|Hot Contract|Ask|0|39|19.49|513K|9%|0/100|6.75|0%
2026-02-18|10:05:32|DINO|52.5|CALL|3/20/2026|Interval (5 min)|Ask|0|320|15.62|798K|4%|1/98|1.60|0%
2026-02-18|10:05:35|DINO|52.5|CALL|3/20/2026|Hot Contract|Ask|1|320|15.92|814K|4%|1/97|1.60|1%
2026-02-18|10:05:35|DINO|52.5|CALL|3/20/2026|Hot Contract|Ask|1|320|15.92|814K|4%|1/97|1.60|1%
2026-02-18|10:08:05|IREN|25.0|PUT|6/18/2026|Interval (5 min)|Ask|0|624|1.60|239K|43%|0/100|2.39|0%
2026-02-18|10:08:22|IREN|37.0|PUT|5/15/2026|Interval (5 min)|Ask|0|260|3.85|550K|15%|10/90|5.50|0%
2026-02-18|10:11:46|IBRX|7.5|PUT|3/20/2026|Interval (5 min)|Ask|0|6117|1.26|815K|4%|5/95|1.05|0%
2026-02-18|10:11:47|IBRX|7.5|PUT|3/20/2026|Hot Contract|Ask|3|6117|1.50|979K|4%|12/87|1.06|3%
2026-02-18|10:20:45|WDC|310.0|CALL|2/20/2026|Hot Contract|Ask|4|1124|2.01|1.02M|1%|23/76|4.54|4%
2026-02-18|10:32:48|WDC|310.0|CALL|2/20/2026|Hot Contract|Ask|3|1124|2.99|2.01M|0%|17/79|5.99|3%
2026-02-18|11:11:51|KNTK|45.0|CALL|2/20/2026|Hot Contract|Ask|0|256|10.24|124K|1%|4/71|0.47|0%
2026-02-18|11:28:13|LULU|210.0|CALL|3/20/2026|Interval (5 min)|Ask|0|1893|1.41|712K|16%|34/65|2.67|0%
2026-02-18|11:33:37|LRCX|370.0|CALL|6/18/2026|Hot Contract|Ask|0|326|37.90|6.24M|54%|22/73|5.05|0%
2026-02-18|11:34:47|IREN|43.0|CALL|5/15/2026|Hot Contract|Ask|0|311|10.29|2.98M|0%|4/92|9.31|0%
2026-02-18|11:34:47|IREN|43.0|CALL|5/15/2026|Hot Contract|Ask|0|311|10.29|2.98M|0%|4/92|9.31|0%
2026-02-18|11:35:29|ORCL|137.0|PUT|2/27/2026|Hot Contract|Ask|1|309|8.75|252K|13%|4/96|0.93|1%
2026-02-18|11:37:40|CCL|31.0|PUT|2/27/2026|Hot Contract|Ask|0|253|17.77|131K|5%|23/77|0.29|0%
2026-02-18|11:43:06|HUT|55.0|CALL|4/17/2026|Interval (5 min)|Ask|0|455|2.22|926K|2%|4/96|9.16|0%
2026-02-18|11:43:06|HUT|55.0|CALL|4/17/2026|Hot Contract|Ask|0|455|2.27|945K|1%|5/95|9.16|0%
2026-02-18|11:43:09|AMD|217.5|CALL|3/6/2026|Interval (5 min)|Ask|0|18|55.56|380K|8%|0/100|3.80|0%
2026-02-18|11:44:19|SO|92.0|CALL|2/27/2026|Interval (5 min)|Ask|0|38|48.71|206K|1%|8/92|1.11|0%
2026-02-18|11:44:19|SO|92.0|CALL|2/27/2026|Hot Contract|Ask|0|38|70.42|294K|1%|8/90|1.10|0%
2026-02-18|11:44:44|CCL|31.5|PUT|2/27/2026|Hot Contract|Ask|0|545|4.69|132K|4%|2/98|0.52|0%
2026-02-18|11:47:33|ORCL|140.0|PUT|3/6/2026|Hot Contract|Ask|1|2069|1.72|795K|10%|4/95|2.24|1%
2026-02-18|11:59:18|AVGO|275.0|PUT|3/6/2026|Interval (5 min)|Ask|0|666|1.53|263K|18%|0/100|2.58|0%
2026-02-18|12:39:42|NVDA|177.5|PUT|2/23/2026|Hot Contract|Ask|18|1080|4.65|264K|6%|18/76|0.53|18%
2026-02-18|13:42:15|IBRX|11.0|CALL|3/20/2026|Hot Contract|Ask|11|591|4.57|164K|31%|15/79|0.61|11%
2026-02-18|13:43:06|IBRX|11.0|CALL|3/20/2026|Interval (5 min)|Ask|0|591|4.76|216K|32%|20/79|0.77|0%
2026-02-18|13:46:32|HPE|24.0|CALL|6/18/2026|Interval (5 min)|Ask|0|635|2.22|211K|11%|16/75|1.50|0%
2026-02-18|13:46:47|HPE|24.0|CALL|6/18/2026|Hot Contract|Ask|0|635|3.97|378K|11%|19/76|1.50|0%
2026-02-18|13:47:13|HPE|24.0|CALL|6/18/2026|Hot Contract|Ask|0|635|5.28|504K|11%|20/76|1.50|0%
2026-02-19|07:31:35|AFRM|50.0|CALL|2/27/2026|Interval (5 min)|Ask|0|44|22.95|232K|0%|0/99|2.29|0%
2026-02-19|07:35:09|W|100.0|CALL|3/6/2026|Interval (5 min)|Ask|0|69|29.32|331K|25%|0/96|1.63|0%
2026-02-19|07:38:01|MU|540.0|CALL|3/20/2026|Interval (5 min)|Ask|0|425|2.35|600K|30%|0/100|6.00|0%
2026-02-19|07:38:06|MU|540.0|CALL|3/20/2026|Hot Contract|Ask|0|425|2.36|601K|30%|0/100|6.00|0%
2026-02-19|07:38:34|BTDR|8.0|PUT|2/20/2026|Hot Contract|Ask|0|7|357.57|112K||10/90|0.45|0%
2026-02-19|07:39:17|NBIS|145.0|CALL|8/21/2026|Hot Contract|Ask|0|129|3.11|581K|40%|0/100|14.50|0%
2026-02-19|07:49:32|DE|720.0|CALL|6/18/2026|Hot Contract|Ask|0|20|12.25|507K|12%|13/86|20.71|0%
2026-02-19|07:56:18|TTWO|210.0|CALL|9/18/2026|Hot Contract|Ask|0|134|2.24|747K|3%|0/100|24.90|0%
2026-02-19|08:00:08|AAPL|260.0|PUT|3/2/2026|Interval (5 min)|Ask|0|459|2.21|323K|1%|23/77|3.19|0%
2026-02-19|08:13:45|NVDA|170.0|PUT|3/2/2026|Interval (5 min)|Ask|0|264|4.75|212K|9%|0/100|1.69|0%
2026-02-19|08:13:49|NVDA|170.0|PUT|3/2/2026|Hot Contract|Ask|0|264|12.06|540K|9%|2/98|1.70|0%
2026-02-19|08:15:19|AAL|13.0|PUT|4/17/2026|Interval (5 min)|Ask|0|886|4.07|310K|3%|0/100|0.86|0%
2026-02-19|08:15:20|AAL|13.0|PUT|4/17/2026|Hot Contract|Ask|0|886|4.20|320K|3%|0/100|0.86|0%
2026-02-19|08:18:49|VIST|65.0|CALL|6/18/2026|Interval (5 min)|Ask|0|181|5.52|320K|14%|0/100|3.20|0%
2026-02-19|08:21:08|FF|5.0|CALL|3/20/2026|Hot Contract|Ask|0|1549|4.40|106K|20%|2/98|0.16|0%
2026-02-19|08:24:55|WTI|3.0|CALL|3/20/2026|Hot Contract|Ask|0|4619|1.99|100K|19%|9/91|0.11|0%
2026-02-19|08:28:57|INTC|46.0|CALL|8/21/2026|Hot Contract|Ask|0|138|5.01|505K|3%|25/75|7.30|0%
2026-02-19|08:44:50|SLB|49.5|PUT|2/27/2026|Hot Contract|Ask|0|261|10.58|107K|4%|7/93|0.39|0%
2026-02-19|08:46:16|LMT|710.0|CALL|3/20/2026|Hot Contract|Ask|0|34|18.03|523K|6%|10/90|8.52|0%
2026-02-19|08:46:19|ARCC|17.0|PUT|4/17/2026|Interval (5 min)|Ask|0|||226K|11%|0/100|2.00|0%
2026-02-19|08:46:24|ARCC|17.0|PUT|4/17/2026|Hot Contract|Ask|0|||1|11%|0/100|2.00|0%
2026-02-19|08:46:55|OXY|52.5|CALL|4/17/2026|Interval (5 min)|Ask|0|928|1.55|294K|4%|0/100|2.04|0%
2026-02-19|08:47:02|OXY|52.5|CALL|4/17/2026|Hot Contract|Ask|2|928|5.94|1.13M|4%|4/95|2.05|2%
2026-02-19|08:47:02|OXY|52.5|CALL|4/17/2026|Hot Contract|Ask|2|928|5.94|1.13M|4%|4/95|2.05|2%
2026-02-19|08:51:10|NVDA|177.5|PUT|2/23/2026|Hot Contract|Ask|3|4080|1.64|306K|5%|14/82|0.46|3%
2026-02-19|08:51:25|SNDK|810.0|CALL|5/15/2026|Hot Contract|Ask|0|14|21.43|1.98M|30%|0/100|66.00|0%
2026-02-19|09:07:52|CDE|22.5|PUT|4/17/2026|Interval (5 min)|Ask|0|||225K|7%|1/99|2.25|0%
2026-02-19|09:12:20|DAL|67.5|PUT|4/17/2026|Interval (5 min)|Ask|0|510|2.02|484K|0%|4/96|4.70|0%
2026-02-19|09:20:41|PFE|26.5|PUT|2/27/2026|Hot Contract|Ask|2|664|6.31|100K|1%|4/94|0.24|2%
2026-02-19|09:26:44|DAL|67.5|PUT|4/17/2026|Hot Contract|Ask|0|510|7.39|1.78M|0%|8/90|4.72|0%
2026-02-19|09:29:09|RH|200.0|CALL|4/17/2026|Hot Contract|Ask|1|47|5.81|747K||2/87|27.35|1%
2026-02-19|09:33:00|LITE|610.0|CALL|3/27/2026|Hot Contract|Ask|3|5|13.20|500K||5/95|75.81|3%
2026-02-19|09:35:05|PBRA|17.5|CALL|1/15/2027|Hot Contract|Ask|0|3006|15.33|3.46M|20%|24/75|0.75|0%
2026-02-19|09:44:56|BA|237.5|CALL|3/6/2026|Hot Contract|Ask|0|149|5.55|504K|1%|12/88|6.10|0%
2026-02-19|09:47:47|NVDA|167.5|PUT|2/27/2026|Interval (5 min)|Ask|0|2736|1.26|395K|10%|0/100|1.15|0%
2026-02-19|09:47:48|NVDA|167.5|PUT|2/27/2026|Hot Contract|Ask|6|2736|1.56|493K|10%|4/95|1.15|6%
2026-02-19|10:21:28|NVDA|195.0|CALL|3/13/2026|Hot Contract|Ask|16|3058|1.71|3.06M|4%|12/85|5.86|16%
2026-02-19|10:27:45|LUNR|18.0|PUT|3/6/2026|Interval (5 min)|Ask|0|400|2.74|203K|1%|0/100|1.85|0%
2026-02-19|10:37:18|LITE|760.0|CALL|3/27/2026|Hot Contract|Ask|0|||1.01M|22%|19/81|40.59|0%
2026-02-19|10:39:54|XOM|160.0|CALL|2/27/2026|Interval (5 min)|Ask|0|1706|2.32|205K|5%|18/82|0.52|0%
2026-02-19|10:48:46|META|645.0|PUT|2/20/2026|Hot Contract|Ask|1|2636|3.17|4.87M|0%|27/70|5.82|1%
2026-02-19|10:58:48|CVNA|210.0|PUT|3/20/2026|Interval (5 min)|Ask|0|443|2.28|289K|34%|7/92|2.86|0%
2026-02-19|11:05:47|JPM|250.0|PUT|5/15/2026|Interval (5 min)|Ask|0|555|2.78|455K|18%|35/65|2.95|0%
2026-02-19|11:18:12|MRNA|47.5|PUT|2/27/2026|Interval (5 min)|Ask|0|29|41.69|209K|1%|0/100|1.73|0%
2026-02-19|11:31:05|NOW|105.0|CALL|6/18/2026|Hot Contract|Ask|0|274|2.05|821K||0/100|14.61|0%
2026-02-19|11:31:10|NOW|105.0|CALL|6/18/2026|Interval (5 min)|Ask|0|274|3.81|1.53M||2/97|14.60|0%
2026-02-19|11:46:03|OXY|52.0|CALL|2/27/2026|Hot Contract|Ask|4|1690|1.56|254K|1%|24/71|0.97|4%
2026-02-19|11:49:49|AMPL|7.0|CALL|3/20/2026|Hot Contract|Ask|0|284|10.64|219K|1%|5/95|0.72|0%
2026-02-19|12:02:06|MSFT|402.5|CALL|2/27/2026|Hot Contract|Ask|2|779|4.31|1.86M|1%|22/76|5.53|2%
2026-02-19|12:02:07|MSFT|402.5|CALL|2/27/2026|Hot Contract|Ask|2|779|4.31|1.86M|1%|22/76|5.53|2%
2026-02-19|12:15:50|RKLB|45.0|PUT|3/20/2026|Hot Contract|Ask|0|1190|2.13|126K|41%|7/90|0.50|0%
2026-02-19|12:16:48|LPTH|15.0|CALL|3/20/2026|Hot Contract|Ask|1|1900|1.95|469K|11%|26/72|1.27|1%
2026-02-19|12:16:49|LPTH|15.0|CALL|3/20/2026|Hot Contract|Ask|1|1900|2.21|541K|10%|23/75|1.29|1%
2026-02-19|12:17:09|RKLB|45.0|PUT|3/20/2026|Interval (5 min)|Ask|0|1190|3.47|206K|41%|15/82|0.50|0%
2026-02-19|12:17:24|SLS|4.5|CALL|7/17/2026|Interval (5 min)|Ask|0|1119|3.17|372K|8%|0/65|1.05|0%
2026-02-19|12:17:44|SLS|4.5|CALL|7/17/2026|Hot Contract|Ask|0|1119|4.25|500K|8%|3/70|1.05|0%
2026-02-19|12:17:45|SLS|4.5|CALL|7/17/2026|Hot Contract|Ask|0|1119|4.25|500K|8%|3/70|1.05|0%
2026-02-19|12:22:57|NVDA|200.0|CALL|3/2/2026|Interval (5 min)|Ask|1|1393|2.01|572K|7%|0/99|2.04|1%
2026-02-19|12:22:59|NVDA|200.0|CALL|3/2/2026|Hot Contract|Ask|4|1393|4.13|1.18M|7%|5/93|2.05|4%
2026-02-19|12:23:00|NVDA|200.0|CALL|3/2/2026|Hot Contract|Ask|4|1393|4.13|1.18M|7%|5/93|2.05|4%
2026-02-19|12:24:47|EIX|70.0|PUT|2/20/2026|Hot Contract|Ask|0|133|23.92|124K|2%|14/85|0.39|0%
2026-02-19|12:40:35|LZ|8.0|CALL|3/20/2026|Hot Contract|Ask|0|1986|1.65|131K|15%|22/77|0.40|0%
2026-02-19|12:47:53|NVDA|162.5|PUT|3/6/2026|Interval (5 min)|Ask|0|322|4.36|202K|13%|0/100|1.44|0%
2026-02-19|12:48:18|SOFI|18.0|PUT|4/2/2026|Interval (5 min)|Ask|0|122|14.92|200K|5%|0/100|1.10|0%
2026-02-19|12:52:50|HIMS|15.5|PUT|2/20/2026|Hot Contract|Ask|0|1725|3.13|133K|2%|18/77|0.25|0%
2026-02-19|12:53:05|MO|70.0|CALL|2/27/2026|Hot Contract|Ask|0|943|5.57|110K|3%|27/72|0.21|0%
2026-02-19|12:54:46|BP|37.0|PUT|3/6/2026|Hot Contract|Ask|0|41|91.49|146K|5%|0/100|0.39|0%
2026-02-19|12:55:15|HOOD|75.0|CALL|8/21/2026|Hot Contract|Ask|0|218|2.46|820K|1%|22/71|15.27|0%
2026-02-19|12:56:30|XRX|1.0|PUT|7/17/2026|Hot Contract|Ask|0|86|67.28|116K|47%|0/100|0.20|0%
2026-02-19|13:02:59|TSLA|500.0|CALL|4/2/2026|Interval (5 min)|Ask|0|112|8.93|248K|22%|0/100|2.48|0%
2026-02-19|13:04:38|TSLA|500.0|CALL|4/2/2026|Hot Contract|Ask|0|112|18.30|514K|22%|1/99|2.51|0%
2026-02-19|13:06:32|GOOGL|310.0|CALL|2/23/2026|Hot Contract|Ask|4|1428|1.79|274K|2%|19/78|1.07|4%
2026-02-19|13:07:07|TSLA|500.0|CALL|4/2/2026|Hot Contract|Ask|0|112|27.83|784K|22%|2/98|2.51|0%
2026-02-19|13:21:06|BTDR|10.0|CALL|4/17/2026|Hot Contract|Ask|0|1504|1.81|185K|31%|20/76|0.68|0%
2026-02-19|13:21:22|BTDR|10.0|CALL|4/17/2026|Interval (5 min)|Ask|0|1504|2.05|201K|31%|6/94|0.65|0%
2026-02-19|13:25:19|TSLA|375.0|PUT|2/27/2026|Hot Contract|Ask|5|2431|1.55|615K|9%|19/78|1.64|5%
2026-02-19|13:26:50|SOFI|16.0|PUT|3/20/2026|Hot Contract|Ask|2|5077|1.50|257K|16%|5/93|0.34|2%
2026-02-19|13:27:52|OMC|70.0|PUT|3/20/2026|Hot Contract|Ask|0|150|16.99|137K|13%|1/99|0.54|0%
2026-02-19|13:29:58|RCAT|12.5|CALL|2/20/2026|Hot Contract|Ask|2|1182|2.35|165K|0%|24/75|0.59|2%
2026-02-19|13:34:40|MSTR|125.0|CALL|2/27/2026|Hot Contract|Ask|10|1377|1.85|1.68M||17/80|6.61|10%
2026-02-19|13:37:33|LITE|820.0|CALL|6/18/2026|Hot Contract|Ask|0|1|100.00|896K|30%|0/100|89.65|0%
2026-02-19|13:44:59|GAP|29.0|CALL|2/20/2026|Interval (5 min)|Ask|0|1613|5.50|200K|3%|1/99|0.23|0%
2026-02-19|13:45:01|GAP|29.0|CALL|2/20/2026|Hot Contract|Ask|0|1613|5.78|206K|3%|4/95|0.22|0%
2026-02-19|13:47:55|APP|460.0|CALL|3/20/2026|Hot Contract|Ask|5|266|2.48|1.03M|12%|10/87|15.51|5%
2026-02-19|13:48:17|NKE|67.0|CALL|2/20/2026|Hot Contract|Ask|1|2735|1.82|115K|2%|13/86|0.23|1%
2026-02-19|13:48:19|DAL|62.5|PUT|3/20/2026|Interval (5 min)|Ask|0|1938|1.93|633K|8%|11/89|1.69|0%
2026-02-19|13:48:20|DAL|62.5|PUT|3/20/2026|Hot Contract|Ask|17|1938|2.88|929K|8%|24/75|1.67|17%
2026-02-19|13:48:55|PFE|27.0|CALL|2/27/2026|Hot Contract|Ask|4|3780|2.32|260K|1%|27/70|0.30|4%
2026-02-19|13:53:19|SBET|7.0|CALL|2/27/2026|Hot Contract|Ask|0|524|9.47|122K|3%|13/85|0.25|0%
2026-02-19|13:57:38|DASH|210.0|CALL|1/15/2027|Hot Contract|Ask|0|147|2.74|990K|19%|0/100|24.56|0%
2026-02-20|07:31:56|OWL|10.0|PUT|2/20/2026|Hot Contract|Ask|0|1978|6.22|141K|6%|1/99|0.11|0%
2026-02-20|07:33:38|MU|490.0|CALL|3/27/2026|Hot Contract|Ask|0|59|5.12|542K|16%|1/99|17.95|0%
2026-02-20|07:35:28|NKE|69.0|CALL|2/27/2026|Hot Contract|Ask|0|674|4.45|129K|5%|2/98|0.43|0%
2026-02-20|07:37:37|EGO|50.0|CALL|1/15/2027|Hot Contract|Ask|0|308|3.25|700K|15%|0/100|7.00|0%
2026-02-20|07:43:41|PFE|24.5|PUT|3/27/2026|Interval (5 min)|Ask|0|165|132.21|436K|8%|0/100|0.20|0%
2026-02-20|07:43:42|PFE|24.5|PUT|3/27/2026|Hot Contract|Ask|0|165|132.22|436K|8%|0/100|0.20|0%
2026-02-20|07:52:01|APLD|31.0|CALL|3/20/2026|Interval (5 min)|Ask|0|2807|1.28|1.36M|2%|0/100|3.80|0%
2026-02-20|07:52:02|APLD|31.0|CALL|3/20/2026|Hot Contract|Ask|0|2807|1.78|1.9M|2%|0/100|3.80|0%
2026-02-20|07:53:18|APLD|31.0|CALL|3/20/2026|Hot Contract|Ask|0|2807|2.48|2.64M|2%|1/99|3.78|0%
2026-02-20|07:55:51|IIPR|40.0|PUT|3/20/2026|Hot Contract|Ask|0|58|47.41|210K|12%|5/95|0.76|0%
2026-02-20|07:57:56|FIG|26.5|CALL|2/20/2026|Hot Contract|Ask|7|1681|1.56|228K|0%|12/83|0.87|7%
2026-02-20|08:00:56|META|675.0|CALL|3/6/2026|Interval (5 min)|Ask|0|649|1.54|660K|4%|0/100|6.60|0%
2026-02-20|08:01:29|LITE|890.0|CALL|9/18/2026|Hot Contract|Ask|2|7|7.43|711K|35%|0/98|136.74|2%
2026-02-20|08:01:45|MSTR|131.0|PUT|2/20/2026|Hot Contract|Ask|1|658|4.38|312K|3%|16/83|1.08|1%
2026-02-20|08:04:49|GEV|1260.0|CALL|1/15/2027|Hot Contract|Ask|0|18|5.50|504K|51%|25/75|50.93|0%
2026-02-20|08:11:14|CVNA|450.0|CALL|4/17/2026|Interval (5 min)|Ask|0|189|5.29|450K|36%|0/100|4.50|0%
2026-02-20|08:14:21|CVNA|600.0|CALL|6/18/2026|Interval (5 min)|Ask|0|391|2.56|320K|83%|0/100|3.20|0%
2026-02-20|08:16:02|CVNA|275.0|PUT|2/27/2026|Interval (5 min)|Ask|0|354|2.82|277K|15%|0/100|2.77|0%
2026-02-20|08:18:14|META|675.0|CALL|3/6/2026|Hot Contract|Ask|1|649|2.08|912K|3%|18/82|6.74|1%
2026-02-20|08:19:26|AAPL|277.5|CALL|2/27/2026|Hot Contract|Ask|1|5627|1.55|185K|6%|2/96|0.21|1%
2026-02-20|08:22:27|RXT|2.0|CALL|3/20/2026|Hot Contract|Ask|1|4350|1.51|240K|12%|10/87|0.37|1%
2026-02-20|08:22:47|NKE|67.0|CALL|2/20/2026|Hot Contract|Ask|2|6162|1.50|387K|0%|17/79|0.42|2%
2026-02-20|08:26:31|CVNA|450.0|CALL|4/17/2026|Hot Contract|Ask|0|189|10.75|843K|40%|0/100|4.15|0%
2026-02-20|08:26:49|CVNA|600.0|CALL|6/18/2026|Hot Contract|Ask|0|391|5.12|626K|86%|0/100|3.13|0%
2026-02-20|08:26:54|SHEL|77.5|PUT|4/17/2026|Interval (5 min)|Ask|0|1108|1.27|296K|3%|0/100|2.10|0%
2026-02-20|08:27:38|FLNC|23.0|CALL|3/20/2026|Hot Contract|Ask|0|76|36.20|139K|39%|0/100|0.50|0%
2026-02-20|08:30:36|AXTI|40.0|CALL|3/20/2026|Hot Contract|Ask|16|161|16.61|522K|35%|1/96|1.95|16%
2026-02-20|08:31:01|CVNA|450.0|CALL|4/17/2026|Hot Contract|Ask|0|189|21.37|1.49M|40%|22/78|3.68|0%
2026-02-20|08:36:05|ESI|35.0|PUT|3/20/2026|Interval (5 min)|Ask|0|3|833.00|324K|2%|18/82|1.30|0%
2026-02-20|08:36:09|ESI|35.0|PUT|3/20/2026|Hot Contract|Ask|0|3|833.33|324K|2%|18/82|1.30|0%
2026-02-20|08:40:27|FSLR|340.0|CALL|6/18/2026|Hot Contract|Ask|0|301|3.09|814K|38%|0/100|8.75|0%
2026-02-20|08:43:30|SOFI|17.5|PUT|3/6/2026|Hot Contract|Ask|5|585|6.42|159K|7%|10/86|0.42|5%
2026-02-20|08:45:09|MSFT|400.0|CALL|2/27/2026|Hot Contract|Ask|14|4355|1.54|3.55M|1%|23/71|5.28|14%
2026-02-20|08:51:27|NKE|64.0|PUT|2/27/2026|Hot Contract|Ask|1|452|5.79|220K|3%|14/85|0.84|1%
2026-02-20|08:51:28|GOOGL|325.0|CALL|2/25/2026|Interval (5 min)|Ask|0|485|4.13|200K|3%|0/100|1.00|0%
2026-02-20|08:54:13|GOOGL|325.0|CALL|2/25/2026|Hot Contract|Ask|1|485|5.16|247K|3%|2/90|0.99|1%
2026-02-20|08:58:59|GOOG|322.5|CALL|3/6/2026|Interval (5 min)|Ask|0|341|5.58|837K|2%|0/100|4.40|0%
2026-02-20|08:59:00|GOOG|322.5|CALL|3/6/2026|Hot Contract|Ask|1|341|5.91|876K|2%|0/99|4.35|1%
2026-02-20|08:59:24|GOOG|322.5|CALL|3/6/2026|Hot Contract|Ask|0|341|9.36|1.39M|2%|0/99|4.37|0%
2026-02-20|09:05:02|CVNA|285.0|PUT|3/6/2026|Interval (5 min)|Ask|0|66|15.15|526K|13%|0/100|5.26|0%
2026-02-20|09:07:50|T|28.0|CALL|2/27/2026|Hot Contract|Ask|1|1416|4.74|167K|1%|9/90|0.25|1%
2026-02-20|09:15:22|NVDA|190.0|CALL|3/2/2026|Hot Contract|Ask|3|1767|1.50|1.66M|0%|15/82|6.24|3%
2026-02-20|09:17:34|NVO|49.0|CALL|2/27/2026|Hot Contract|Ask|2|224|11.21|136K|4%|21/74|0.54|2%
2026-02-20|09:20:07|SMCI|40.0|CALL|3/6/2026|Hot Contract|Ask|0|2368|2.59|108K|22%|9/74|0.18|0%
2026-02-20|09:49:19|OKLO|35.0|PUT|3/20/2026|Hot Contract|Ask|0|611|4.95|121K|46%|0/93|0.40|0%
2026-02-20|09:50:04|COMP|10.0|PUT|3/20/2026|Hot Contract|Ask|0|545|5.66|239K|3%|15/82|0.77|0%
2026-02-20|10:04:41|AMD|182.5|PUT|3/6/2026|Interval (5 min)|Ask|0|764|1.32|239K|10%|0/100|2.37|0%
2026-02-20|10:07:42|IONQ|17.5|PUT|3/20/2026|Hot Contract|Ask|0|278|16.64|100K|46%|3/97|0.22|0%
2026-02-20|10:12:33|TER|400.0|CALL|8/21/2026|Hot Contract|Ask|0|164|2.00|1.2M|24%|29/70|36.46|0%
2026-02-20|10:23:49|HIMS|16.0|PUT|3/20/2026|Interval (5 min)|Ask|0|902|1.27|251K||28/72|2.18|0%
2026-02-20|10:24:16|HIMS|16.0|PUT|3/20/2026|Hot Contract|Ask|0|902|5.83|1.16M||7/93|2.21|0%
2026-02-20|10:26:47|HIMS|15.0|CALL|3/20/2026|Interval (5 min)|Ask|0|361|2.78|208K||3/71|2.08|0%
2026-02-20|10:47:05|PDD|125.0|CALL|12/18/2026|Hot Contract|Ask|0|1681|2.43|4.06M|18%|3/97|9.96|0%
2026-02-20|10:48:10|ORCL|127.0|PUT|3/6/2026|Interval (5 min)|Ask|0|||202K|14%|15/79|1.35|0%
2026-02-20|10:54:01|IONQ|20.0|PUT|2/27/2026|Interval (5 min)|Ask|0|11558|1.38|224K|37%|0/100|0.14|0%
2026-02-20|11:05:17|ATEC|12.5|PUT|4/17/2026|Interval (5 min)|Ask|0|631|2.27|211K|5%|0/100|1.48|0%
2026-02-20|11:13:37|NFLX|84.0|CALL|3/6/2026|Hot Contract|Ask|1|3188|1.56|250K|8%|3/96|0.50|1%
2026-02-20|11:13:38|NFLX|83.0|CALL|3/6/2026|Hot Contract|Ask|3|2407|1.83|276K|6%|4/92|0.63|3%
2026-02-20|11:16:11|NVDA|190.0|CALL|3/2/2026|Hot Contract|Ask|3|1767|2.00|2.18M|1%|19/73|6.16|3%
2026-02-20|11:33:47|TSLA|430.0|CALL|4/2/2026|Interval (5 min)|Ask|0|134|7.46|1.56M|5%|0/100|15.60|0%
2026-02-20|11:33:49|TSLA|430.0|CALL|4/2/2026|Hot Contract|Ask|1|134|7.66|1.6M|5%|1/98|15.58|1%
2026-02-20|11:37:24|TSLA|430.0|CALL|4/2/2026|Hot Contract|Ask|0|134|23.04|4.82M|5%|2/98|15.61|0%
2026-02-20|11:43:01|TSLA|407.5|CALL|3/2/2026|Hot Contract|Ask|2|||595K||26/72|11.33|2%
2026-02-20|11:55:21|FCX|68.0|CALL|3/6/2026|Interval (5 min)|Ask|0|74|33.78|222K|7%|0/100|0.89|0%
2026-02-20|11:55:23|FCX|68.0|CALL|3/6/2026|Hot Contract|Ask|0|74|34.11|224K|7%|0/100|0.89|0%
2026-02-20|12:04:41|CRWV|88.0|PUT|2/20/2026|Hot Contract|Ask|6|1372|3.07|502K|1%|24/73|1.19|6%
2026-02-20|12:06:32|HIMS|10.0|PUT|3/20/2026|Hot Contract|Ask|0|1523|3.06|110K|37%|9/88|0.24|0%
2026-02-20|12:18:08|TSLA|315.0|PUT|2/27/2026|Hot Contract|Ask|0|696|17.37|145K|24%|0/99|0.12|0%
2026-02-20|12:18:45|NWL|5.0|CALL|4/17/2026|Hot Contract|Ask|0|1|3|100K|5%|5/95|0.25|0%
